bathrooms,bedrooms,latitude,longitude,price,interest_level
1.0,0,40.7654,-73.9773,2250,1
2.0,3,40.7718,-73.9851,12000,1
1.0,1,40.775,-73.9474,3200,1
1.0,1,40.7832,-73.9809,2700,3
1.0,0,40.7788,-73.9806,2700,1
1.0,1,40.7659,-73.9315,2095,1
1.0,0,40.7374,-74.002,1775,3
1.0,0,40.7772,-73.953,2100,1
1.0,0,40.7322,-74.0009,2550,1
2.0,3,40.7454,-73.9845,5995,1
1.0,2,40.7231,-74.0044,3625,2
1.0,2,40.7785,-73.9556,3000,1
1.0,3,40.645,-73.9794,2300,2
1.0,3,40.7306,-73.9835,4235,2
1.0,1,40.7528,-73.9961,3100,1
2.0,2,40.7675,-73.9607,5200,1
1.0,1,40.6421,-73.9588,1600,1
2.0,2,40.7462,-73.9952,6250,1
1.0,1,40.7593,-73.9628,2795,3
1.0,1,40.7111,-74.0055,3495,1
1.0,3,40.8447,-73.9392,3295,1
2.0,4,40.7454,-73.9845,7200,1
1.0,2,40.6385,-73.9751,1800,3
1.0,3,40.645,-73.9794,2650,1
1.0,1,40.7622,-73.9957,3850,3
1.0,1,40.7515,-73.94,2700,1
2.0,2,40.7661,-73.9461,4000,2
1.0,2,40.7142,-73.9421,2400,1
2.0,3,40.7099,-74.0144,6495,1
2.0,4,40.739,-73.9935,7850,2
1.0,0,40.7621,-73.9495,2150,1
1.0,1,40.7031,-73.9914,4560,1
1.0,3,40.7298,-73.9871,4850,3
1.0,0,40.7268,-73.8599,1575,2
1.0,3,40.7996,-73.9622,4000,2
4.0,3,40.7957,-73.9727,12495,1
2.0,3,40.7418,-73.9814,4600,2
0.0,0,40.7478,-73.9571,2595,1
1.0,0,40.7827,-73.9461,1750,1
1.0,2,40.8796,-73.873,1725,3
1.0,3,40.7413,-73.9781,5500,1
1.0,3,40.6729,-73.9822,3400,1
1.0,1,40.7631,-73.9581,1950,1
1.0,1,40.7145,-73.9425,2500,1
1.0,1,40.7538,-73.97399999999998,2800,2
1.0,0,40.7981,-73.9685,1895,2
1.0,1,40.7286,-73.9865,3200,2
1.0,0,40.7297,-73.9999,2195,1
1.0,1,40.718,-73.9562,2600,1
1.0,2,40.7645,-73.984,3100,2
1.0,0,40.7776,-73.9816,2550,1
1.0,1,40.7053,-74.0161,3775,1
3.0,3,40.7604,-73.9686,15000,1
1.0,2,40.7316,-73.9839,3700,1
1.0,2,40.7316,-73.9839,3500,1
1.0,1,40.6547,-73.9363,1450,3
2.0,3,40.7482,-73.9749,4700,2
1.0,2,40.7412,-73.9772,3250,2
2.0,3,40.7901,-73.9772,9250,1
1.0,1,40.7437,-73.9851,5970,1
1.0,1,40.705,-73.9567,2100,3
2.0,2,40.7236,-74.0106,6895,1
1.0,3,40.7864,-73.9515,3150,1
1.0,1,40.7234,-73.9945,3795,1
1.0,0,40.7886,-73.9748,2895,1
1.0,2,40.7439,-73.9971,3400,1
1.0,2,40.7084,-74.0048,4835,1
2.5,3,40.7583,-73.9642,8000,1
1.0,3,40.7073,-74.0046,3600,2
2.0,2,40.7592,-73.9948,6200,1
1.0,2,40.7598,-73.9932,3200,2
1.0,1,40.7606,-73.9963,3200,1
1.0,0,40.7104,-74.0142,2395,1
1.0,1,40.7742,-73.9647,4150,1
1.0,2,40.7777,-73.9532,2700,2
2.0,3,40.7692,-73.9524,4500,1
1.0,2,40.7366,-73.9934,4500,1
1.0,2,40.7673,-73.9922,3300,2
2.0,3,40.7752,-73.95100000000002,4995,2
1.0,0,40.7743,-73.94800000000002,1825,1
1.0,1,40.7062,-74.0158,1975,3
1.5,3,40.7862,-73.9424,2895,1
1.0,0,40.7678,-73.9869,1900,2
2.0,3,40.7084,-74.0057,6095,1
1.0,2,40.7562,-73.9968,3350,1
1.0,2,40.8006,-73.9517,2350,1
2.0,3,40.7662,-73.9567,6600,1
0.0,0,40.7779,-73.9525,3095,1
3.0,3,40.7928,-73.9748,10000,1
1.0,0,40.7637,-73.9586,2600,1
1.0,0,40.7575,-73.9626,2900,1
1.0,0,40.6985,-73.994,2100,1
1.0,2,40.7323,-73.9881,3500,1
1.0,1,40.7334,-74.0047,4900,1
1.0,0,40.8136,-73.9449,1600,2
1.0,1,40.7223,-73.9954,3395,1
2.0,1,40.8012,-73.9667,3495,1
1.0,1,40.7776,-73.9816,3675,1
1.0,1,40.7777,-73.9462,3150,2
1.0,1,40.7628,-73.9871,3400,1
1.0,3,40.7805,-73.9487,4200,1
1.0,3,40.7628,-73.9849,4995,1
1.0,2,40.7056,-73.8339,1950,3
1.0,1,40.7243,-74.0029,4200,1
1.0,3,40.8211,-73.9567,3140,1
1.0,0,40.7306,-73.995,2495,2
1.0,0,40.7301,-73.9865,2825,1
1.0,0,40.7476,-73.976,2395,1
1.0,0,40.7688,-73.9608,2895,1
1.0,0,40.7784,-73.9523,2200,2
1.0,1,40.7258,-74.0027,3295,1
2.0,3,40.7604,-73.987,4950,1
1.0,2,40.6482,-74.0113,1900,3
2.0,2,40.7874,-73.942,2830,1
1.0,1,40.74,-74.0038,4100,1
1.0,0,40.7723,-73.95100000000002,2460,1
1.0,0,40.7595,-73.9887,2495,3
1.0,1,40.7313,-74.0068,4950,1
1.5,1,40.7447,-73.9782,3200,1
2.0,2,40.8788,-73.9144,3300,1
1.0,2,40.7755,-73.9093,2050,3
1.0,1,40.7331,-74.0055,3795,2
2.0,3,40.7779,-73.9515,6413,1
1.0,2,40.8318,-73.9302,1700,1
1.0,0,40.7546,-73.9983,2200,1
2.0,2,40.7272,-73.9916,14250,1
1.0,0,40.7601,-73.9901,2095,1
1.0,2,40.8241,-73.9416,1850,1
1.0,1,40.7487,-73.9901,4495,1
2.0,3,40.7413,-73.9779,4390,2
1.0,2,40.7586,-73.9838,3400,1
1.0,0,40.7742,-73.9797,2950,1
1.0,1,40.7984,-73.9632,1995,1
0.0,3,40.801,-73.9542,3200,1
2.0,4,40.7605,-73.9678,5700,1
1.0,1,40.822,-73.9521,1850,2
1.0,1,40.826,-73.9518,2425,1
2.0,3,40.786,-73.9435,3795,1
1.0,1,40.7222,-73.9824,3350,1
2.0,4,40.733,-73.9857,7295,1
1.0,0,40.7435,-73.9815,2200,1
1.0,2,40.7709,-73.9917,3440,1
1.0,1,40.7539,-73.9677,3650,1
1.0,1,40.7642,-73.9917,3095,1
1.0,1,40.7612,-73.9624,2549,1
1.0,2,40.7601,-73.9901,3390,1
1.0,0,40.7771,-73.9505,2450,1
1.0,1,40.8497,-73.9381,1795,1
1.0,0,40.7679,-73.9198,1600,3
1.0,0,40.7467,-73.9778,2695,1
1.0,0,40.7073,-74.0046,2721,2
1.0,2,40.7653,-73.967,4000,1
1.0,1,40.7108,-73.9672,3200,2
1.0,2,40.7399,-73.9864,3770,2
1.0,1,40.7906,-73.9785,2900,1
2.0,2,40.6887,-73.9851,4575,1
1.0,1,40.7815,-73.9471,2100,1
1.0,0,40.8619,-73.8625,1195,3
1.0,2,40.7285,-74.0,4700,1
1.0,0,40.7562,-73.9968,2550,1
1.0,2,40.7434,-73.9746,3600,1
1.0,0,40.727,-74.0017,2650,3
2.0,4,40.7593,-73.9962,5800,1
1.0,0,40.7449,-73.9464,2495,1
1.0,0,40.7248,-73.9885,2350,1
1.0,2,40.7297,-74.00399999999998,3095,2
2.0,2,40.7733,-73.9815,8400,1
2.0,4,40.7487,-73.9901,8500,2
2.0,2,40.778,-73.9512,4285,1
1.0,2,40.7947,-73.9667,5400,1
1.0,2,40.8579,-73.9318,2500,1
2.0,2,40.776,-73.9839,7855,2
1.0,1,40.7621,-73.9881,2500,2
1.0,2,40.7585,-73.9913,3600,2
1.0,0,40.6606,-73.9794,2025,1
1.0,2,40.7322,-73.9883,3400,2
1.0,1,40.7572,-73.9648,2850,1
1.0,0,40.7479,-73.9739,2500,1
1.0,4,40.7198,-73.9604,4600,1
1.0,1,40.7773,-73.9469,3150,1
1.0,0,40.7719,-73.9608,1907,2
1.0,1,40.675,-73.9551,2050,1
1.0,2,40.7088,-74.0059,2200,3
1.0,2,40.7456,-74.0053,3950,2
1.0,1,40.7652,-73.9843,2400,2
1.0,0,40.7334,-74.0047,3550,1
2.0,3,40.6547,-74.0062,2400,3
1.0,0,40.7301,-73.9942,2400,1
1.0,1,0.0,0.0,1725,1
1.0,1,40.777,-73.9512,2850,1
1.0,2,40.7528,-73.9709,3958,1
1.0,2,40.7425,-73.9789,3395,1
1.0,1,40.7547,-73.9818,3425,2
1.0,1,40.7448,-73.9909,4322,1
1.0,1,40.7959,-73.9742,3275,1
2.0,4,40.7965,-73.9619,4900,2
2.0,3,40.7544,-73.9721,5000,2
1.0,1,40.7699,-73.9519,2000,1
1.0,0,40.6821,-73.9735,2399,1
1.0,1,40.7723,-73.9481,2750,1
1.0,3,40.7174,-73.9617,5400,1
1.0,1,40.7449,-73.9441,2595,3
1.0,2,40.7446,-73.97399999999998,3195,2
1.0,1,40.7709,-73.9917,3500,1
2.0,2,40.7121,-74.0086,6395,1
1.0,1,40.7331,-74.0055,3795,1
1.0,1,40.7425,-73.8853,1875,2
1.0,2,40.7466,-73.9779,3490,1
1.0,0,40.7389,-73.9809,1975,1
1.5,4,40.7967,-73.9485,4400,1
1.0,2,40.7613,-73.9998,3750,1
1.0,0,40.7783,-73.9784,2000,1
1.0,4,40.7634,-73.9627,6200,1
1.0,1,40.7342,-73.9902,5705,1
1.0,1,40.7792,-73.9784,3100,1
1.0,2,40.8015,-73.9668,3600,1
1.0,3,40.6895,-73.9566,2750,1
1.0,1,40.753,-73.9959,3150,1
1.0,1,40.7252,-73.9942,3450,1
1.0,1,40.7685,-73.9895,3745,1
1.0,2,40.7323,-73.9881,3500,1
1.0,1,40.7777,-73.9532,2300,3
1.0,1,40.7618,-73.9898,2600,1
2.0,3,40.7585,-73.9913,5600,1
3.0,3,40.7898,-73.9759,8500,1
2.0,2,40.7937,-73.9761,3900,2
1.0,2,40.8331,-73.9439,2150,1
1.0,3,40.8671,-73.9277,2750,1
1.0,0,40.7347,-74.0013,4000,1
2.0,4,40.7141,-74.0096,6500,1
1.0,2,40.7376,-73.9738,3300,1
2.0,5,40.7006,-73.938,5600,1
2.0,4,40.7451,-73.97800000000002,6400,2
1.0,0,40.7604,-73.9912,2150,1
1.0,2,40.7568,-73.9982,3575,1
1.0,2,40.665,-73.9877,3350,1
1.0,1,40.7278,-73.9809,3190,1
1.0,2,40.7425,-73.9789,3300,1
1.0,0,40.7826,-73.9469,2745,1
1.0,1,40.7329,-73.9877,5150,1
1.0,2,40.7644,-73.988,3395,1
3.0,4,40.7661,-73.9636,20000,1
1.0,3,40.8252,-73.9515,2500,1
1.0,1,40.6324,-74.0241,1500,2
1.5,4,40.7998,-73.9596,5100,1
1.0,0,40.7437,-73.9806,1950,2
1.0,1,40.7077,-74.0166,3450,2
1.0,0,40.7318,-73.9875,2895,1
2.0,2,40.7804,-73.9463,5400,1
1.0,2,40.7976,-73.94,2200,3
1.0,2,40.8003,-73.9618,3200,1
1.0,1,40.791,-73.9772,2850,1
1.0,0,40.7603,-73.961,2650,1
1.0,1,40.74,-74.0038,4100,1
2.0,2,40.7748,-73.952,3300,2
3.0,3,40.7981,-73.9706,10995,1
1.0,3,40.8273,-73.9471,2950,1
3.0,3,40.7154,-74.0156,10000,1
2.0,3,40.7139,-74.0084,5395,1
1.0,4,40.8289,-73.9482,3600,1
1.0,1,40.7631,-73.9581,1950,1
1.0,1,40.7674,-73.9837,2800,1
2.0,1,40.804,-73.9604,2895,2
1.0,1,40.7898,-73.9744,3995,1
1.0,3,40.7494,-73.9875,4875,1
1.0,2,40.7536,-73.8833,2325,1
1.0,0,40.7406,-74.0038,2850,1
1.0,1,40.782,-73.9549,2149,1
1.0,0,40.7334,-74.0047,4200,1
1.0,1,40.778,-73.9563,2700,2
2.0,4,40.7073,-74.0071,6650,1
1.0,0,40.7301,-73.9927,3175,1
1.0,2,40.8366,-73.9278,2100,1
2.0,2,40.7171,-74.0047,6325,1
4.5,4,40.7582,-73.96340000000002,16800,1
1.0,2,40.7456,-74.0053,3900,1
1.0,1,40.776,-73.9839,4665,1
1.0,2,40.7057,-73.9111,2100,3
2.0,3,40.7449,-73.9811,5000,2
1.0,0,40.7606,-73.9677,2800,1
2.0,3,40.796,-73.9742,6050,1
2.0,3,40.8115,-73.9536,3400,1
2.0,2,40.7518,-73.9726,5075,1
1.0,2,40.7612,-73.9623,2600,2
1.0,3,40.8007,-73.9609,2800,2
1.0,0,40.7276,-73.986,2195,2
1.0,1,40.7694,-73.9603,3750,1
1.0,1,40.6617,-73.9581,2375,1
1.0,0,40.7385,-74.002,3050,1
2.0,3,40.7568,-73.9982,4470,1
1.0,0,40.7225,-73.9885,1950,2
1.0,1,40.7832,-73.9519,2275,1
1.0,3,40.722,-73.988,4400,1
1.0,3,40.7244,-73.9838,3600,2
1.0,1,40.7581,-73.9627,4350,1
2.0,4,40.7436,-73.9727,7000,1
1.0,2,40.7812,-73.9484,2850,1
1.0,2,40.7226,-73.9946,4895,1
2.0,3,40.8388,-73.9454,4150,1
1.0,2,40.7429,-73.9805,3100,2
2.0,4,40.7468,-73.9735,6100,1
1.0,1,40.7035,-73.9897,3910,1
1.0,1,40.7597,-73.9929,2250,2
1.0,2,40.7239,-73.9799,3400,1
1.0,1,40.7328,-74.0089,3000,1
1.0,2,40.7046,-74.0104,3590,1
1.0,1,40.6812,-73.9892,2195,2
1.0,1,40.7593,-73.9959,2825,1
1.0,1,40.7638,-73.9597,2595,1
1.0,1,40.7657,-73.9572,2100,1
2.0,2,40.7169,-74.0149,5000,1
1.0,0,40.7113,-74.0089,3050,1
0.0,0,40.8463,-73.9363,6180,1
1.0,1,40.7476,-73.9742,2325,1
1.0,1,40.7688,-73.9548,2215,2
1.0,2,40.7152,-73.9548,5100,1
1.0,1,40.7587,-73.9916,3500,1
1.0,2,40.7986,-73.9706,4695,1
1.0,1,40.7056,-74.0162,3800,1
1.0,0,40.7655,-73.9785,2850,1
1.0,3,40.7177,-73.9984,5495,1
1.0,1,40.7475,-73.9731,2775,2
1.0,1,40.8619,-73.8625,1200,3
1.0,2,40.7198,-73.9898,3050,3
1.0,2,40.7751,-73.9886,3300,1
2.0,3,40.7279,-73.9794,5400,1
1.0,2,40.7889,-73.9744,3000,2
1.0,0,40.7678,-73.987,1800,2
1.0,0,40.6783,-73.9517,2100,1
1.0,1,40.7621,-73.9956,3500,1
1.0,3,40.7308,-73.9858,5125,3
1.0,1,40.7242,-73.9946,3375,1
1.0,2,40.7522,-73.9702,3300,1
1.0,2,40.753,-73.9958,3000,3
2.0,4,40.7376,-73.9738,6000,1
1.5,1,40.7933,-73.9762,3395,1
1.0,1,40.7538,-73.97399999999998,2500,2
1.0,1,40.7674,-73.9837,4150,1
1.0,1,40.7453,-73.9574,2850,1
2.0,2,40.7611,-73.9989,6785,1
1.0,1,40.7765,-73.9522,2750,1
2.0,4,40.7486,-73.9903,7850,2
1.0,0,40.7073,-74.0046,2700,1
1.0,1,40.7066,-74.018,3150,1
1.0,1,40.7733,-73.9812,4850,1
1.0,0,40.6986,-73.9937,2100,2
1.0,1,40.7432,-73.8801,1850,2
1.0,2,40.7315,-73.9875,6500,1
1.0,1,40.7351,-73.97800000000002,5850,1
1.0,1,40.7747,-73.9497,2599,1
1.0,1,40.7647,-73.9944,1900,2
1.0,0,40.7596,-73.99,2600,1
2.0,2,40.7661,-73.9636,1100,3
1.0,2,40.7278,-73.9809,2990,1
2.0,2,40.7704,-73.9566,5395,1
2.0,2,40.724,-74.0035,13995,1
1.0,3,40.7953,-73.9629,3750,1
1.0,0,40.7767,-73.9455,2199,1
1.0,0,40.7739,-73.947,2025,1
1.0,2,40.7688,-73.9608,3200,2
1.0,1,40.7268,-73.8599,1975,1
1.0,3,40.7416,-74.0025,5995,2
1.0,2,40.708,-73.9422,2400,2
1.0,2,40.7606,-73.9951,2695,1
1.0,2,40.726,-73.9892,4195,2
2.0,2,40.7456,-73.9905,7000,1
1.0,1,40.7447,-73.9741,2595,2
1.0,2,40.7195,-73.9965,2750,2
1.0,0,40.7672,-73.9895,2600,1
1.0,1,40.7651,-73.9874,2395,2
1.0,2,40.7562,-73.9968,3216,1
1.0,1,40.7677,-73.9251,2350,1
1.0,1,40.7083,-74.0149,2800,1
1.0,0,40.8198,-73.9578,1750,1
2.0,2,40.7091,-74.0148,5425,1
1.0,2,40.8572,-73.9312,1925,3
2.0,3,40.7471,-73.9723,5000,1
1.0,1,40.6891,-73.9675,2715,2
1.0,2,40.7967,-73.9485,2825,1
1.0,0,40.7462,-73.9757,2600,1
1.0,2,40.7087,-73.955,3550,1
1.0,1,40.8961,-73.8968,1350,3
1.5,2,40.7675,-73.9536,4850,1
1.0,1,40.6128,-73.9536,1550,1
1.0,2,40.7192,-73.9828,3295,2
1.0,2,40.7508,-73.9979,3250,1
1.0,1,40.7397,-73.9979,3650,1
1.0,3,40.7697,-73.9109,2600,2
1.5,2,40.7591,-73.9917,4500,1
2.0,2,40.8906,-73.9079,2300,2
1.0,2,40.7434,-73.9743,3800,3
2.0,3,40.733,-74.0056,6000,2
1.0,3,40.7087,-74.0134,5450,1
1.0,3,40.6946,-73.9206,2598,1
1.0,0,40.8307,-73.9464,1400,2
1.0,0,40.7612,-73.9978,2899,2
1.0,0,40.7976,-73.968,2150,1
1.0,1,40.7432,-73.9812,2950,2
2.0,4,40.8012,-73.9668,4400,1
1.0,1,40.8024,-73.9687,3300,1
2.0,2,40.7754,-73.9807,4750,1
4.0,4,40.7688,-73.9592,12000,1
1.0,2,40.799,-73.96340000000002,3200,1
1.0,2,40.7331,-73.9861,3645,2
1.0,2,40.7518,-73.9397,3400,1
1.0,1,40.7621,-73.9956,3200,2
1.0,1,40.6715,-73.9583,2100,2
1.0,0,40.7461,-74.002,2900,1
2.0,2,40.7361,-73.8655,3680,1
3.0,3,40.7479,-73.9746,9795,1
1.0,1,40.7406,-73.9822,3395,2
2.0,2,40.7425,-73.9926,5895,1
1.0,0,40.7443,-73.9912,3600,1
2.0,2,40.7336,-73.9757,5166,1
1.0,2,40.7071,-73.9468,2995,2
2.0,2,40.711,-74.0072,5700,1
1.0,0,40.813,-73.9386,1825,1
2.0,2,40.7613,-73.9998,3700,1
1.0,1,40.768,-73.9533,3595,1
1.0,1,40.7728,-73.9502,2150,2
1.0,1,40.7472,-73.9766,2500,3
1.0,0,40.6927,-73.986,2835,1
1.0,2,40.752,-73.9946,3950,1
1.0,2,40.7489,-73.9765,3100,3
1.0,1,40.7704,-73.9566,3795,1
1.0,1,40.7826,-73.9469,3150,1
2.0,2,40.5757,-73.9686,2950,1
1.0,1,40.7373,-73.9541,2453,1
1.5,4,40.8021,-73.9392,3400,1
1.0,3,40.6655,-73.9881,3500,1
1.0,1,40.7609,-73.986,3800,1
0.0,4,40.8021,-73.9392,3300,1
1.0,1,40.7709,-73.9917,2899,1
1.0,1,40.7773,-73.9469,2700,2
1.0,2,40.771,-73.9502,2995,1
2.0,3,40.7539,-73.9659,5295,3
1.0,0,40.761,-73.999,2400,2
1.0,2,40.8031,-73.9539,3000,1
1.0,1,40.6834,-73.9077,1900,2
1.0,0,40.7502,-73.9406,2199,1
1.0,0,40.7479,-73.9762,2400,1
1.0,1,40.6574,-73.9781,2800,1
2.0,2,40.776,-73.9839,7465,1
3.0,3,40.7721,-73.9861,19000,1
1.0,2,40.8266,-73.9398,1875,1
1.0,1,40.7268,-74.0018,2750,1
2.0,4,40.8308,-73.9495,4495,2
1.0,1,40.773,-73.9558,2350,1
1.0,1,40.7648,-73.994,2200,1
1.0,0,40.7751,-73.9886,2830,1
1.0,1,40.8698,-73.917,1800,1
1.0,1,40.7792,-73.9514,2600,1
1.0,0,40.7661,-73.9859,2250,3
1.0,2,40.7206,-73.9883,3950,2
1.0,1,40.7612,-73.9624,2599,1
2.0,2,40.7933,-73.9675,5530,1
1.0,0,40.7495,-73.9403,2350,2
1.0,2,40.771,-73.9502,2995,1
1.0,1,40.7386,-73.9818,3050,1
1.0,2,40.6557,-73.9496,2307,2
1.0,1,40.7665,-73.9851,3300,1
1.0,0,40.7062,-74.0158,2150,2
1.0,2,40.7223,-73.9839,3300,1
1.0,1,40.6394,-73.9429,1395,1
2.0,2,40.8851,-73.9128,2500,2
1.0,1,40.7612,-73.9624,2400,1
1.0,2,40.7661,-73.9461,2980,1
1.0,1,40.8015,-73.9668,3000,1
1.0,1,40.754,-73.9678,3275,1
1.0,3,40.7251,-74.0021,5040,2
1.0,2,40.79,-73.9416,2295,1
1.0,2,40.7645,-73.9889,3600,1
1.0,3,40.7695,-73.9603,4200,2
1.0,1,40.7654,-73.9816,2950,1
2.0,2,40.7937,-73.9761,4300,1
1.0,2,40.7835,-73.9837,2525,2
1.0,1,40.6927,-73.986,3285,1
1.0,3,40.7399,-74.0036,6500,1
2.0,2,40.7111,-74.0055,6550,1
2.0,2,40.6604,-73.9429,2450,1
3.0,4,40.7376,-73.9827,8100,1
2.0,2,40.8558,-73.8641,1750,3
1.0,1,40.7628,-73.9769,3700,1
1.0,1,40.7853,-73.9803,3895,1
2.0,3,40.7434,-73.9743,4500,3
1.0,1,40.7351,-73.97800000000002,5865,1
1.0,0,40.7572,-73.9657,2100,2
1.0,3,40.8199,-73.9531,2600,2
2.0,2,40.7035,-73.9897,4100,1
1.0,0,40.7602,-73.9689,2800,1
2.0,3,40.6883,-73.9609,4695,1
1.0,0,40.7423,-73.9977,2200,2
1.0,2,40.7269,-73.9786,2450,3
1.0,1,40.7179,-73.9989,2050,2
1.0,1,40.7639,-73.96300000000002,2400,1
1.0,2,40.7348,-73.9817,3150,1
2.0,2,40.7476,-73.9732,3900,3
1.0,1,40.7634,-73.9638,3900,1
1.0,3,40.7621,-73.9956,8650,1
1.0,1,40.7827,-73.9827,3000,1
1.0,1,40.7698,-73.9512,3695,1
2.0,3,40.7447,-73.9782,6000,1
1.0,1,40.7759,-73.9528,3360,1
2.0,2,40.776,-73.9839,8395,1
1.0,1,40.728,-73.9832,2799,1
2.0,3,40.7447,-73.8927,2800,1
0.0,0,40.7456,-73.9797,2995,1
1.0,1,40.7742,-73.9647,3795,1
1.0,1,40.7454,-73.9776,3650,2
1.5,2,40.778,-73.9466,2925,1
1.0,0,40.7477,-73.9744,2250,1
2.0,3,40.7486,-73.9903,6300,1
1.0,1,40.7815,-73.9471,2100,1
1.0,1,40.7168,-73.952,3450,1
1.0,1,40.7452,-73.9916,4520,1
2.0,3,40.7471,-73.9866,6900,1
1.0,1,40.7928,-73.9758,2700,1
2.0,3,40.7191,-74.0109,6195,1
1.0,0,40.7719,-73.9886,3075,1
1.0,4,40.7317,-73.9821,5850,1
2.0,3,40.7668,-73.9841,10500,1
1.0,2,40.764,-73.9604,2700,2
1.0,3,40.734,-73.9924,5275,1
1.0,2,40.7612,-73.9978,3200,2
1.0,1,40.6806,-73.9378,2500,1
1.0,1,40.7793,-73.9532,3600,1
2.0,3,40.6805,-73.9193,2500,1
1.0,0,40.7198,-73.9974,2050,2
1.0,2,40.6509,-73.9639,2350,1
2.0,2,40.7282,-73.9891,2400,2
1.0,1,40.7951,-73.9676,2995,1
1.0,2,40.8241,-73.9416,1850,1
1.0,1,40.7645,-73.984,3295,1
2.0,0,40.7324,-74.0081,6875,1
1.0,1,40.7658,-73.9826,2865,2
1.0,2,40.735,-73.9816,3150,1
1.0,0,40.7513,-74.0031,4200,1
1.0,2,40.706,-74.0088,3761,1
1.0,1,40.7568,-73.9982,3260,1
1.0,2,40.7988,-73.9644,3100,2
1.0,3,40.7075,-74.0043,3875,1
1.0,2,40.7415,-73.9759,3250,1
2.0,3,40.6755,-73.9294,3800,1
1.0,1,40.7694,-73.9518,2300,1
1.0,2,40.7779,-73.9515,3290,2
1.0,0,40.7374,-74.0006,2200,2
1.0,0,40.7502,-74.0017,2150,2
1.0,1,40.7751,-73.9886,3300,2
1.0,2,40.8,-73.9565,5000,1
1.0,0,40.7861,-73.9769,1725,3
1.0,0,40.7568,-73.9982,2400,3
2.0,2,40.7141,-74.0096,7100,1
1.0,2,40.76300000000001,-73.9579,2750,1
1.0,1,40.7747,-73.9525,3300,1
2.0,2,40.771,-73.9876,4900,1
1.0,1,40.7734,-73.9487,2395,1
1.0,1,40.7606,-73.9403,1800,1
1.0,0,40.6395,-73.933,2500,1
1.0,0,40.7327,-73.8638,2195,1
1.0,1,40.7953,-73.9667,2995,1
1.0,1,40.6568,-73.9534,1400,3
2.0,2,40.7278,-74.0321,3590,1
1.0,2,40.7075,-74.0113,3350,1
1.0,0,40.9035,-73.9066,1500,1
1.0,2,40.8015,-73.9668,3600,1
1.0,2,40.8815,-73.9164,1950,3
1.0,3,40.833,-73.9216,2050,2
2.0,2,40.7755,-73.9806,4550,2
1.0,2,40.77,-73.9517,2595,1
2.5,4,40.7677,-73.9554,7000,1
1.0,2,40.681,-73.946,1900,1
1.0,0,40.7328,-74.0089,2500,1
1.0,1,40.7962,-73.9621,2250,2
1.0,2,40.7648,-73.9594,3300,1
1.0,2,40.6676,-73.9302,1800,3
0.0,0,40.71,-74.0143,2350,1
1.0,2,40.7104,-73.9484,2829,1
1.0,1,40.7743,-73.9789,4000,1
1.0,2,40.7253,-74.0021,3898,1
1.0,2,40.7321,-73.9822,3500,3
1.0,2,40.7743,-73.9875,3150,1
1.0,1,40.7444,-73.9806,4005,1
1.0,2,40.7555,-73.9694,3200,1
1.0,3,40.7141,-74.0096,4750,2
1.0,0,40.7539,-73.9677,2855,1
2.0,5,40.7299,-73.9786,7477,1
1.0,1,40.7061,-74.0093,4000,1
1.0,1,40.7633,-73.9932,2895,1
2.0,3,40.7802,-73.9444,6000,1
1.0,0,40.7301,-73.9942,2775,1
1.0,0,40.8514,-73.9347,1695,2
1.0,1,40.7347,-74.0056,3025,1
1.0,1,40.7467,-73.9178,1900,1
1.0,2,40.7855,-73.977,3200,3
1.0,1,40.7897,-73.9734,4027,1
1.0,2,40.7315,-73.9865,4750,1
1.0,1,40.7526,-73.9898,3000,2
1.0,0,40.7457,-73.9785,2300,1
1.0,1,40.7765,-73.95100000000002,2595,1
1.0,1,40.69,-73.9555,2200,1
2.0,2,40.737,-73.9555,4100,1
1.0,0,40.6927,-73.986,2675,1
1.0,2,40.706,-74.0088,3789,1
1.0,1,40.7728,-73.9591,2695,1
1.0,0,40.7443,-73.9805,2970,1
1.0,3,40.7343,-73.9822,5495,1
2.0,2,40.6363,-74.0257,2000,3
2.0,4,40.7474,-73.9775,6500,2
1.0,0,40.7439,-73.9979,2450,2
1.0,0,40.73,-73.9864,2825,1
1.0,3,40.7228,-73.9846,5450,1
2.0,2,40.7551,-73.9928,6095,1
1.0,2,40.7386,-73.9818,4495,1
1.0,0,40.7048,-74.0102,3800,1
2.0,4,40.7191,-74.0109,6195,2
2.0,3,40.7608,-73.9861,5000,1
2.0,3,40.7862,-73.944,3695,1
1.0,0,40.7328,-73.9904,2495,3
1.0,0,40.8292,-73.9406,1575,1
1.0,3,40.6754,-73.9494,2600,1
1.0,2,40.8217,-73.9486,1900,2
1.0,1,40.7642,-73.9327,2195,1
2.0,3,40.8234,-73.9387,3000,1
1.0,0,40.7479,-73.9761,2300,1
1.0,0,40.7449,-73.9815,2400,1
2.0,2,40.7476,-73.9732,5820,1
2.0,3,40.7593,-73.9962,5790,1
1.0,1,40.7842,-73.9813,3103,1
2.0,2,40.7688,-73.9576,4295,1
1.0,0,40.7606,-73.9994,2590,2
1.0,0,40.7074,-74.0069,2920,1
1.0,1,40.7808,-73.9766,2350,1
2.0,2,40.7131,-73.9962,2595,3
1.0,2,40.8214,-73.9401,1850,1
1.0,2,40.7449,-73.9812,4095,1
1.0,0,40.7439,-73.9743,2720,1
1.0,2,40.7612,-73.9978,3190,2
