bathrooms,bedrooms,price,longitude,latitude,interest_level
1.0,2,2549,-73.9475,40.8152,1
1.0,2,3400,-73.9838,40.7587,1
2.0,3,4600,-73.9705,40.7893,1
1.0,2,3150,-74.0002,40.761,1
1.0,2,3295,-73.967,40.7653,1
1.0,1,3050,-73.9506,40.7716,1
1.0,2,6000,-74.0028,40.7233,1
1.0,1,2600,-73.9954,40.749,1
2.0,3,7250,-73.9508,40.7718,1
1.0,2,3750,-73.9649,40.7572,1
1.0,1,2170,-73.9452,40.8022,1
1.0,1,1900,-73.8573,40.7301,2
1.0,1,2850,-73.9445,40.7771,1
1.0,1,2775,-73.9921,40.7618,1
1.0,1,3795,-73.9566,40.7704,1
2.0,2,6495,-73.9803,40.7853,1
1.0,0,3250,-73.9929,40.7714,1
1.0,1,3100,-73.968,40.7976,1
1.0,3,4285,-74.0102,40.7034,1
1.0,2,3700,-74.0022,40.7505,2
2.0,2,6475,-73.9638,40.7634,1
1.0,0,3310,-74.0176,40.7113,1
1.0,2,2750,-73.9567,40.716,2
1.0,0,2200,-73.9772,40.7412,2
2.0,2,4195,-73.9898,40.7237,1
1.0,0,3525,-74.0092,40.7387,1
1.0,0,1875,-73.9544,40.7681,2
1.0,2,3225,-74.0101,40.7067,1
1.0,1,3925,-73.9805,40.7443,1
1.0,0,2200,-73.97399999999998,40.7538,2
1.0,1,3150,-73.9958,40.753,1
1.0,1,2395,-73.9826,40.7277,1
1.0,0,2450,-73.9848,40.7635,1
3.0,3,7195,-73.9578,40.7459,1
1.0,1,1990,-73.9495,40.7708,2
1.0,1,2100,-73.9549,40.8228,1
1.0,1,1550,-73.93,40.8583,2
1.0,1,2700,-73.9806,40.7788,1
1.0,2,2350,-73.9464,40.7792,2
1.0,3,3200,-73.9578,40.8198,1
1.0,0,1895,-73.9881,40.7269,2
1.0,1,2800,-73.9501,40.774,1
1.0,1,3095,-73.969,40.7549,1
1.0,3,2400,-73.9227,40.6956,2
1.0,2,3849,-73.9855,40.7298,1
1.0,0,2487,-74.0143,40.71,2
2.0,2,3200,-73.9536,40.7775,2
1.0,1,2920,-74.0329,40.7367,1
1.0,1,3565,-73.9596,40.7634,1
4.0,6,12500,-73.9545,40.8018,1
1.0,1,5190,-74.0021,40.7075,1
2.0,2,4650,-73.9893,40.774,1
1.0,3,2700,-73.938,40.7982,1
1.0,1,2200,-73.9742,40.7476,1
1.0,2,2700,-73.9347,40.7003,1
1.0,2,3200,-73.9823,40.735,1
2.0,3,10825,-73.9808,40.7639,1
1.0,2,2650,-73.9484,40.7701,1
1.0,2,3200,-74.0059,40.7075,1
1.0,3,3500,-73.9875,40.7743,2
1.0,1,2095,-73.9921,40.761,1
1.0,2,3400,-73.9815,40.7401,2
1.0,1,2500,-73.9569,40.8032,1
1.0,0,2100,-73.992,40.7223,1
1.5,3,4995,-73.9515,40.7793,1
1.0,1,4250,-73.9805,40.7486,1
1.0,0,1800,-73.96600000000002,40.7537,2
2.0,4,7395,-73.9985,40.7438,1
1.0,3,4350,-73.9712,40.7594,2
1.0,1,3795,-74.0054,40.7354,1
1.0,1,4140,-74.0113,40.7075,1
1.0,1,2300,-73.9516,40.7801,2
1.0,2,3300,-73.9982,40.7568,3
1.0,2,1975,-73.939,40.8454,2
1.0,2,3400,-74.017,40.7058,2
1.0,1,4150,-73.9947,40.7461,1
1.0,2,3850,-73.9861,40.7608,1
1.0,3,4095,-73.9621,40.7966,1
3.0,3,2500,-73.8907,40.7282,2
1.0,2,3395,-73.9779,40.7413,2
1.0,0,1750,-73.9555,40.8194,2
2.0,3,4758,-73.9901,40.7601,2
1.0,1,2790,-73.9841,40.7668,1
1.0,2,2700,-73.9461,40.779,2
2.0,2,2975,-73.9216,40.7022,2
1.0,1,2995,-73.9524,40.7733,2
1.0,1,2325,-73.9626,40.7621,1
1.0,1,3450,-74.0057,40.7347,1
1.0,1,3499,-73.9917,40.7709,1
2.0,2,5450,-73.9857,40.7691,1
1.0,0,2165,-73.971,40.7863,1
1.0,1,1625,-73.8156,40.7104,1
1.0,1,2500,-73.9976,40.678,2
1.0,1,2995,-73.9785,40.7261,1
1.0,3,3926,-74.0149,40.708,2
1.0,0,2450,-73.9505,40.7771,1
1.0,1,3250,-73.9832,40.7297,1
1.0,2,2893,-74.0149,40.708,2
1.0,1,3715,-73.9911,40.7376,1
1.0,1,3450,-73.9661,40.7929,1
1.0,1,2895,-74.0072,40.7067,1
1.0,3,3500,-73.9875,40.7743,2
1.0,4,5700,-74.0114,40.7066,1
1.0,0,3295,-73.9632,40.7984,1
1.0,0,2700,-74.007,40.7074,1
1.0,0,2350,-74.0151,40.7084,1
2.0,4,4950,-73.9865,40.7348,1
1.0,0,2590,-73.999,40.761,1
1.0,2,4095,-74.0,40.7277,2
1.0,1,3870,-73.9732,40.7476,1
1.0,1,2915,-73.9851,40.6887,1
1.0,2,3775,-74.0025,40.7315,3
1.0,2,4295,-73.9668,40.7556,3
2.0,2,6475,-73.9638,40.7634,1
2.0,3,5100,-73.9803,40.7444,1
1.0,1,1550,-73.9269,40.8673,3
1.0,1,2300,-73.9518,40.7802,2
1.0,1,2350,-73.9671,40.7568,3
2.0,3,4436,-73.9677,40.7918,2
1.0,1,1700,-73.8618,40.6935,1
1.0,2,3200,-73.96340000000002,40.799,1
2.0,3,7150,-73.9857,40.733,1
2.0,2,2900,-73.9362,40.8156,2
1.0,1,2795,-73.9628,40.7593,1
1.0,3,4030,-73.9678,40.7902,2
1.0,1,4450,-73.9785,40.7655,1
1.5,2,3120,-73.9272,40.6903,1
1.0,2,2800,-73.9722,40.6805,2
1.0,3,3600,-73.9877,40.7461,3
1.0,3,2700,-73.9396,40.8188,1
2.0,4,5456,-73.9959,40.7593,1
1.0,1,3355,-73.988,40.7784,1
1.0,2,2750,-73.9539,40.7108,1
2.0,2,4500,-73.9963,40.7606,2
2.0,2,3695,-73.9585,40.7704,1
2.0,2,5280,-74.0122,40.7074,1
1.0,2,3395,-73.9895,40.7291,1
1.0,3,3995,-73.9974,40.7202,2
1.5,4,3450,-73.942,40.7865,1
1.0,1,2875,-73.9809,40.776,1
1.0,1,3100,-73.9763,40.7878,2
1.0,2,4200,-73.9642,40.7616,1
1.0,3,3995,-73.9621,40.7961,2
1.0,1,4000,-73.999,40.761,1
1.0,2,2700,-73.947,40.7795,1
1.0,2,4595,-73.9789,40.7425,1
1.0,1,1070000,-73.9844,40.7676,1
1.0,1,2300,-73.9516,40.7692,1
2.0,3,6275,-73.9945,40.7235,2
1.0,0,2695,-73.9848,40.7635,1
2.0,3,5100,-73.9944,40.7548,1
1.0,1,3500,-74.0148,40.7182,1
1.0,1,1850,-73.955,40.5765,1
1.0,0,1775,-73.9544,40.7681,2
1.0,1,3250,-73.9982,40.7568,1
1.0,1,3900,-73.9638,40.7634,1
1.0,1,1700,-73.9415,40.7899,1
2.5,3,15000,-73.9805,40.7824,1
1.0,1,2500,-73.9788,40.7287,1
1.0,2,3000,-73.9539,40.8002,1
2.0,2,4440,-73.956,40.7472,1
2.0,3,6000,-73.9661,40.7929,2
1.0,1,3725,-73.9961,40.7373,1
2.0,2,4550,-73.9963,40.7606,1
1.0,2,2775,-73.9512,40.7761,1
1.0,1,3180,-73.9464,40.7805,1
1.0,1,3600,-73.9917,40.7709,1
1.0,2,2800,-73.9531,40.7769,2
1.0,1,1550,-73.9988,40.6079,2
1.0,0,2350,-73.9846,40.7637,2
1.0,2,3750,-73.9667,40.7953,2
1.0,2,2900,-73.979,40.7285,1
1.0,1,2325,-73.9528,40.7713,1
1.0,3,2550,-73.9897,40.6371,1
1.0,0,2500,-73.9508,40.7808,1
1.0,0,2378,-73.9955,40.7553,2
1.0,0,2495,-73.9425,40.7487,1
2.0,3,4550,-73.9824,40.7222,2
1.0,2,3200,-73.9569,40.8036,1
1.0,2,3400,-74.0065,40.7081,1
1.0,1,2395,-73.9891,40.7609,1
1.0,1,2500,-73.9606,40.8013,2
1.0,2,3200,-73.9982,40.7568,1
1.0,2,3300,-73.9897,40.7182,2
1.0,1,2200,-73.938,40.8537,1
2.0,1,5500,-73.9847,40.7751,1
1.0,0,2400,-74.0002,40.761,2
1.0,1,2100,-73.9535,40.7989,2
1.0,4,5000,-74.0065,40.7081,1
1.0,0,2150,-73.9696,40.756,1
1.0,2,2950,-73.9484,40.7957,1
1.0,2,2100,-73.9315,40.8564,1
1.0,1,2800,-73.9832,40.728,1
2.0,3,2600,-73.915,40.6823,2
2.0,2,5650,-73.9464,40.7805,1
1.0,2,3000,-73.9482,40.7782,3
1.0,2,3550,-73.9886,40.7656,2
1.0,2,2500,-73.9529,40.7671,2
1.0,2,3850,-74.0019,40.7387,1
1.0,0,2625,-73.9799,40.6897,1
1.0,1,2987,-73.9727,40.7957,3
1.0,0,1950,-73.9564,40.7711,1
1.0,2,4195,-73.9724,40.7976,1
1.0,1,3600,-73.9957,40.7228,1
1.0,0,2350,-73.9565,40.7465,1
1.0,0,2000,-73.9965,40.719,2
2.0,2,2990,-73.9469,40.7826,3
2.0,3,4252,-74.0095,40.7054,1
1.0,2,3800,-73.984,40.7645,2
2.0,3,6100,-73.9794,40.7804,1
1.0,0,2705,-73.9628,40.7633,1
1.0,1,2025,-73.8442,40.7229,1
1.0,2,3450,-73.9936,40.7616,1
1.0,3,3500,-73.9552,40.822,1
1.0,1,3800,-74.0055,40.7347,1
1.0,0,2800,-73.9863,40.7349,2
2.0,2,5900,-73.9989,40.7611,1
1.0,0,1100,-73.8975,40.8576,3
3.0,3,14700,-73.9507,40.7756,1
2.0,1,2500,-73.9197,40.6899,1
1.0,2,4700,-73.9504,40.7868,1
1.0,0,1663,-73.7837,40.9094,1
1.5,3,4800,-73.9734,40.7488,2
1.0,2,2250,-73.9392,40.8021,2
0.0,2,6000,-73.9556,40.776,1
0.0,2,2400,-73.9098,40.7745,1
2.0,3,3700,-73.9451,40.6877,1
1.0,0,2300,-73.9668,40.7596,2
1.0,1,4058,-73.9918,40.7441,2
1.0,2,3200,-73.9649,40.8029,1
1.0,2,3399,-73.9607,40.7196,2
2.0,2,3600,-73.9852,40.7183,2
2.0,1,6275,-74.008,40.7321,1
1.0,1,3000,-73.9583,40.762,1
4.5,4,16800,-73.96340000000002,40.7582,1
1.0,0,2600,-73.9546,40.7818,1
1.0,0,3095,-74.0046,40.7073,1
1.0,2,2300,-73.9453,40.8381,1
1.0,0,2000,-73.9785,40.7793,3
1.0,2,3350,-73.9862,40.7514,2
1.0,2,3250,-74.0013,40.7264,3
2.0,3,4700,-73.9806,40.7392,1
1.0,3,2850,-73.9022,40.6959,1
1.0,1,2500,-73.9742,40.7476,2
1.0,1,1375,-74.0244,40.6215,3
1.0,1,3300,-73.9717,40.7516,1
1.0,2,2595,-73.9562,40.6695,1
1.0,2,4350,-74.0021,40.7253,1
3.0,4,18500,-73.9559,40.7816,1
1.0,0,2190,-73.98100000000002,40.7757,1
1.0,2,2595,-73.976,40.7858,1
2.0,2,5925,-73.9811,40.7449,1
2.0,2,7000,-73.9919,40.7436,1
1.0,0,2895,-73.9859,40.7661,1
1.0,2,2475,-73.9571,40.8037,1
1.0,1,2950,-73.9604,40.7608,1
1.0,0,3887,-74.0076,40.7047,1
1.0,1,2195,-73.9598,40.7618,1
1.0,2,2450,-74.0059,40.7088,1
1.0,1,2275,-73.9519,40.7832,1
2.0,3,4000,-73.9533,40.6732,1
1.0,5,7995,-73.9594,40.7675,1
1.0,1,3050,-73.9572,40.7459,1
1.0,2,1750,-73.9301,40.8532,1
1.0,3,6300,-73.9756,40.7445,2
1.0,1,2900,-73.97399999999998,40.7538,1
2.0,3,2400,-73.9149,40.68,2
1.0,2,2950,-73.9816,40.735,1
2.0,2,5324,-74.0076,40.7047,1
1.0,2,3200,-73.9647,40.8028,1
3.0,4,7500,-74.0037,40.753,2
1.0,1,4675,-73.9944,40.7251,1
1.0,0,1300,-73.8974,40.9102,1
1.0,1,2475,-73.987,40.7188,3
1.0,3,3400,-73.92,40.7027,1
1.0,1,3030,-74.0128,40.7046,2
1.0,1,3495,-74.0079,40.7337,1
2.0,2,4300,-73.9886,40.7751,1
1.0,1,1450,-73.9077,40.6768,2
2.0,1,3550,-73.9598,40.7679,1
1.0,1,3150,-73.9785,40.7792,1
1.0,1,2800,-73.976,40.7845,2
2.0,4,7300,-73.9748,40.7481,2
1.0,3,4595,-73.979,40.7426,1
1.0,1,1800,-73.9543,40.78,2
0.0,0,2900,-74.0089,40.7328,1
1.0,1,3750,-74.0086,40.7121,1
2.0,3,5136,-73.9982,40.7568,2
1.0,2,4500,-73.9934,40.7366,1
2.0,3,4500,-73.9794,40.7293,1
1.0,1,5150,-73.9725,40.7465,1
1.0,1,4895,-73.98899999999998,40.7482,1
2.0,4,5350,-73.9548,40.7804,1
1.0,0,3000,-74.0048,40.7339,2
1.0,0,2500,-73.9964,40.7441,1
1.0,2,2000,-73.9223,40.6822,2
1.5,1,2600,-73.947,40.7783,1
1.5,1,5600,-73.98100000000002,40.7716,1
1.0,0,1500,-73.8601,40.7277,2
1.0,1,3000,-73.9648,40.7572,1
1.0,3,4995,-73.9893,40.7314,2
2.0,2,5595,-74.0095,40.7133,1
1.0,1,3495,-74.0162,40.7056,2
1.0,2,4500,-73.9934,40.7366,1
1.0,2,3195,-73.9974,40.7615,1
1.0,0,1925,-73.9481,40.7775,2
1.0,1,3320,-73.9902,40.7733,2
2.0,3,4900,-73.9962,40.7593,1
2.0,2,6490,-73.9992,40.761,1
1.0,0,2645,-73.985,40.7196,1
1.0,0,2565,-73.9953,40.7553,1
1.0,1,2895,-73.969,40.7549,1
2.0,2,4900,-73.9515,40.7779,1
1.0,2,3625,-73.984,40.7645,1
1.0,1,3900,-74.0026,40.7512,1
1.0,0,2400,-73.987,40.7682,2
1.0,2,2900,-73.9395,40.8516,2
1.0,3,6195,-74.0016,40.737,1
2.0,3,4950,-73.9978,40.7612,1
1.0,1,1695,-73.9485,40.7729,1
1.0,2,2300,-73.9509,40.8247,1
1.0,2,2295,-73.9362,40.8457,2
1.0,1,3100,-73.9531,40.7769,1
1.0,0,3095,-74.0089,40.7045,2
1.0,1,1700,-73.9307,40.8578,1
1.0,1,1550,-73.9415,40.8243,3
1.0,1,3500,-73.9697,40.7599,1
1.0,1,2895,-73.9818,40.7386,1
1.0,1,2850,-73.9528,40.7819,1
3.0,3,7958,-73.9936,40.7391,1
2.0,2,4095,-73.956,40.7472,1
1.0,0,3650,-73.9863,40.745,1
1.0,2,3450,-73.9809,40.7278,1
1.0,1,3295,-74.0072,40.7067,1
1.0,2,4250,-73.979,40.7806,1
1.0,1,2800,-73.9508,40.7735,1
1.0,0,1850,-73.9493,40.774,2
1.0,1,3300,-73.9967,40.7345,1
1.0,1,3437,-73.9982,40.7568,1
0.0,1,2100,-73.9509,40.773,1
1.0,3,5200,-73.9829,40.7364,1
1.0,2,3500,-74.006,40.7079,1
4.0,6,7995,-73.9601,40.7676,1
1.0,0,2580,-73.9902,40.7733,2
1.0,3,2100,-73.9032,40.7033,2
1.0,1,4000,-73.973,40.7829,2
1.0,1,1450,-73.9405,40.8233,3
1.0,0,1825,-73.9481,40.7701,1
1.0,1,3500,-73.9863,40.745,2
1.0,1,2000,-73.9516,40.7858,2
1.0,0,1900,-73.9926,40.7596,3
1.0,1,2715,-73.9675,40.6891,1
1.0,1,3485,-73.9801,40.7207,2
1.0,1,2395,-73.9881,40.727,2
1.0,3,3750,-73.9567,40.8035,1
1.0,1,3140,-73.9464,40.7805,2
2.5,3,12500,-73.9576,40.7784,1
1.0,1,2300,-73.9507,40.8032,1
2.0,3,5300,-73.9939,40.7586,1
1.0,0,2300,-73.9791,40.739,2
1.0,1,4091,-73.9949,40.7419,1
1.0,2,3350,-73.9662,40.8034,1
1.0,2,3300,-73.9896,40.7181,2
1.0,2,2650,-73.9484,40.7701,2
1.0,2,3300,-73.9789,40.7425,1
1.0,0,2775,-73.9792,40.7431,1
1.0,1,3195,-73.9799,40.6897,1
2.0,2,6800,-73.9597,40.7602,1
2.0,3,7295,-73.9857,40.733,1
2.0,3,3300,-73.9506,40.7808,2
1.0,0,1600,-73.9471,40.8179,1
1.0,0,2379,-74.0095,40.7054,3
1.0,1,2750,-74.0018,40.7268,2
1.0,1,3250,-73.9994,40.74,1
1.0,1,4200,-73.9901,40.7487,1
1.0,2,2800,-73.9497,40.7844,2
1.0,2,2250,-73.9386,40.8421,2
2.0,2,3493,-73.9461,40.7661,2
1.0,1,2800,-73.9476,40.7797,1
1.0,3,2950,-73.9403,40.7991,1
1.0,2,3733,-74.0044,40.7231,1
1.0,2,4195,-73.9892,40.726,1
2.0,2,4650,-73.9981,40.7607,1
1.0,1,2350,-73.9517,40.7831,1
3.0,3,2895,-73.9416,40.79,3
1.0,0,2890,-73.9919,40.69,1
2.5,3,15000,-73.9565,40.7802,1
1.0,1,4495,-73.9915,40.7233,1
1.0,1,1550,-73.957,40.5806,3
1.0,1,3900,-73.9822,40.7407,1
2.0,3,5295,-73.9461,40.7661,1
1.0,2,5495,-73.9972,40.7328,1
1.0,2,3095,-73.9548,40.7764,1
2.0,4,5500,-73.9795,40.7274,2
3.0,5,12450,-73.98100000000002,40.7639,1
1.0,2,3350,-73.9824,40.7222,2
2.0,3,4050,-73.9779,40.7413,2
1.5,3,4450,-73.9777,40.7449,1
1.0,1,2400,-73.9539,40.7108,1
1.0,0,2500,-74.0089,40.7328,1
2.0,3,3750,-73.9567,40.8035,1
1.0,0,1950,-73.9405,40.7152,1
1.0,2,3000,-73.9514,40.7712,3
1.0,2,3280,-73.9727,40.7436,1
1.0,3,5000,-73.9826,40.7302,1
1.0,2,2800,-73.9741,40.7924,2
1.0,1,2000,-73.8553,40.7285,1
1.0,0,2700,-74.0089,40.7328,1
1.0,3,4100,-73.9958,40.753,2
1.0,1,2995,-73.9785,40.7261,1
1.0,4,1900,-73.9222,40.8399,3
1.0,0,3200,-73.97800000000002,40.79,1
1.0,3,2850,-73.9458,40.837,1
2.0,2,5500,-73.954,40.7753,1
2.5,3,4500,-74.0395,40.6303,1
2.0,2,6000,-73.9528,40.7796,1
1.0,3,3700,-73.9959,40.72,2
1.0,0,1300,-73.8592,40.7261,3
1.0,1,2650,-73.97399999999998,40.7538,1
1.0,1,4100,-73.9905,40.7456,1
1.0,1,2100,-73.9863,40.7608,1
3.0,4,4999,-73.953,40.7812,1
1.0,1,3400,-73.9757,40.7462,2
1.0,1,2258,-73.9799,40.7397,1
1.0,2,3300,-73.9749,40.6874,2
1.0,0,2295,-73.9836,40.7421,1
1.0,2,2295,-73.9951,40.712,3
1.0,1,3000,-73.9812,40.7399,3
1.0,2,3900,-74.0002,40.761,1
1.0,2,3100,-73.9772,40.7412,1
1.0,0,2670,-73.9898,40.7612,1
1.0,2,4295,-73.9819,40.7299,1
1.0,0,2900,-73.9854,40.7467,2
1.0,1,2933,-73.9548,40.7689,2
1.0,0,2890,-73.9917,40.7709,1
1.0,2,2295,-73.995,40.7603,2
1.0,0,3860,-74.0059,40.7156,1
1.0,1,2800,-73.9533,40.7803,1
1.0,0,1890,-73.96600000000002,40.7537,2
2.0,4,5500,-73.9475,40.78,1
1.0,2,3900,-73.9763,40.7649,1
1.0,0,2500,-73.9938,40.7586,2
1.0,1,4600,-73.9933,40.7327,1
1.0,0,2300,-73.9859,40.7661,1
1.0,1,2800,-73.9567,40.7696,1
1.0,1,3400,-73.9464,40.7805,2
1.0,1,3450,-73.979,40.7807,1
1.0,3,4595,-73.9513,40.7804,1
2.0,3,5090,-73.9959,40.7593,1
1.0,2,3800,-73.9998,40.7613,2
1.0,1,4295,-73.9732,40.7476,1
1.0,1,4095,-74.0068,40.7313,1
2.0,3,4000,-73.9638,40.7999,2
1.0,0,2492,-73.9982,40.7568,1
1.0,1,2595,-73.97399999999998,40.7446,1
1.0,0,1900,-73.992,40.7223,3
1.0,2,3800,-73.9903,40.7486,3
1.0,1,3400,-73.9638,40.7634,1
1.0,1,3195,-73.9678,40.754,2
1.0,3,6195,-73.9657,40.7567,1
1.0,0,2100,-73.9736,40.7473,2
1.0,1,3200,-73.9757,40.7462,2
1.0,0,2825,-74.0157,40.7064,1
1.0,1,3175,-73.9757,40.7462,1
2.0,2,5240,-73.971,40.7863,1
1.0,0,3375,-74.0047,40.7334,1
1.0,1,3800,-73.9885,40.7721,1
1.0,4,3200,-73.9333,40.8489,1
2.0,2,4750,-73.9925,40.754,2
1.5,1,2495,-73.929,40.6953,1
1.0,1,3700,-73.9677,40.7539,1
1.0,2,3195,-73.9933,40.7598,1
1.0,0,2625,-73.9506,40.7716,1
2.0,2,7350,-73.9535,40.7838,1
1.0,4,3500,-73.9216,40.7634,2
1.0,2,3600,-73.96600000000002,40.8012,1
1.0,2,3000,-73.9819,40.7299,3
1.0,2,2600,-73.9812,40.7409,2
1.0,1,2800,-73.9756,40.7445,1
1.0,1,2500,-73.9538,40.7713,1
1.0,2,2200,-73.9203,40.7689,3
1.0,1,2850,-74.0019,40.7387,1
1.0,2,3830,-73.9722,40.7513,1
1.0,1,2650,-73.971,40.677,1
1.0,2,3450,-73.9873,40.7692,2
1.0,1,3000,-73.9886,40.7253,1
1.0,1,3550,-73.9917,40.7709,1
1.0,1,3250,-73.9832,40.7297,2
1.0,1,3000,-73.9616,40.7677,2
3.0,3,2700,-73.9306,40.8555,1
1.0,1,2975,-73.9401,40.7496,2
1.0,1,4000,-73.9863,40.745,1
1.0,4,3200,-73.961,40.8007,2
2.0,3,4850,-73.9962,40.7593,1
1.0,2,1900,-73.9262,40.6715,2
1.0,3,5200,-73.9463,40.7473,1
1.0,1,2750,-73.9639,40.799,1
1.0,1,2100,-73.9381,40.7142,2
1.0,0,2800,-73.9942,40.7301,1
1.0,2,2200,-73.9422,40.726,3
1.0,2,3670,-73.9861,40.7608,2
2.0,3,5850,-73.9742,40.796,1
1.0,2,3450,-73.9895,40.7291,2
1.5,2,3625,-73.9507,40.7806,1
1.0,1,3300,-73.9889,40.7258,1
1.0,2,2400,-73.9399,40.8155,1
1.0,1,1700,-73.9578,40.5795,2
1.0,3,4193,-73.9665,40.7944,3
1.0,0,2500,-73.9598,40.7679,2
1.0,0,2075,-73.9477,40.7797,1
2.0,2,9095,-73.9914,40.7746,1
1.0,2,2595,-73.9548,40.6697,1
1.0,3,5200,-73.9832,40.7352,1
1.0,1,2925,-73.9619,40.7626,1
1.0,1,2595,-73.9678,40.6777,1
1.0,2,2500,-73.9293,40.7043,1
1.0,0,3450,-73.9781,40.7658,1
1.0,1,2900,-73.9722,40.7513,1
1.0,1,5995,-73.97800000000002,40.7351,1
1.0,2,4050,-73.9864,40.7399,1
1.0,1,2600,-73.9543,40.7724,1
1.0,3,2500,-73.9474,40.8232,1
1.0,1,4175,-73.9931,40.7327,1
2.0,2,4500,-73.9555,40.737,1
1.0,3,5000,-73.9666,40.7555,1
1.0,1,1750,-73.9885,40.6066,1
1.0,2,2499,-73.9223,40.702,3
1.0,3,3600,-73.9624,40.7988,2
1.0,0,3195,-73.9616,40.7677,1
1.0,1,2000,-73.9289,40.7763,2
1.0,2,1525,-73.9194,40.829,3
1.0,2,3300,-73.9839,40.7316,1
1.0,1,3846,-73.9914,40.7032,1
4.0,4,20000,-73.9638,40.7759,1
1.0,0,2400,-73.993,40.7715,2
1.0,1,2195,-73.9892,40.7239,2
2.0,4,10000,-73.9996,40.7616,1
1.0,1,2900,-73.9609,40.7619,2
1.0,0,3685,-73.9839,40.776,1
1.0,3,3600,-73.9492,40.784,1
1.0,2,3150,-73.9579,40.76300000000001,1
2.0,2,3150,-73.995,40.7243,3
1.0,1,1850,-73.9438,40.838,2
1.0,1,2295,-73.9626,40.7621,2
1.0,2,3150,-73.9821,40.7397,1
1.0,4,3395,-73.9527,40.8242,1
1.0,1,3150,-73.9772,40.7412,1
1.0,1,1550,-73.957,40.5806,2
1.0,1,2325,-73.9626,40.7621,3
1.0,2,3420,-74.0161,40.7053,1
1.0,1,4295,-74.0048,40.7321,1
1.0,2,3350,-73.9918,40.7588,1
1.0,1,4250,-73.9947,40.7461,2
1.0,2,3400,-73.9157,40.6884,1
1.0,0,2295,-73.9416,40.7471,1
1.0,1,2689,-73.9827,40.7797,1
2.0,3,5600,-73.9866,40.7514,1
1.0,1,3150,-73.9453,40.7787,1
1.0,0,2600,-73.9973,40.7565,2
2.0,2,10346,-74.0087,40.7136,1
1.0,3,4995,-73.985,40.7628,1
1.0,1,3495,-73.9712,40.7594,1
2.0,2,6100,-73.9734,40.7488,1
1.0,1,2700,-73.9741,40.7447,1
2.0,5,4800,-73.9338,40.6931,1
1.0,1,2650,-73.9939,40.6988,1
1.0,1,2300,-73.9531,40.7755,1
1.0,2,3200,-73.9648,40.7535,1
1.0,0,2695,-73.9667,40.7947,1
1.0,0,2395,-73.9887,40.7595,2
1.0,1,5350,-74.0017,40.7075,1
3.0,4,6250,-73.9527,40.7692,1
1.0,2,4500,-73.9804,40.7717,1
1.0,1,2295,-73.9952,40.7544,2
2.0,3,4200,-73.9695,40.753,2
2.0,4,5000,-73.9515,40.7779,1
2.0,3,5750,-73.9609,40.6883,1
1.0,1,4850,-74.0019,40.7322,1
1.0,1,3200,-73.98,40.764,1
1.0,0,2600,-73.9939,40.6988,2
1.0,1,1995,-73.9578,40.8198,1
1.0,0,2870,-74.0113,40.7075,1
1.0,1,2675,-73.9637,40.7942,2
1.0,0,1300,-73.8592,40.7261,2
1.0,2,3628,-74.00399999999998,40.7229,1
1.0,1,2295,-73.9881,40.727,1
1.0,0,2450,-73.9535,40.7838,1
1.0,1,1700,-73.9398,40.8257,1
1.0,1,1400,-73.9321,40.6713,1
1.0,2,3200,-73.9576,40.8034,1
1.0,0,2250,-73.9636,40.755,3
1.0,1,3345,-73.9919,40.69,1
2.0,3,6695,-73.9746,40.7479,1
1.0,2,2995,-74.0149,40.708,3
1.0,0,2600,-73.952,40.786,1
1.0,2,3300,-73.9962,40.7593,2
1.0,0,2500,-74.0099,40.7062,1
5.0,4,48500,-73.9659,40.7548,1
1.0,2,3200,-73.9806,40.7221,1
1.0,2,3400,-73.9649,40.7572,1
1.0,0,2775,-73.9506,40.7716,2
2.0,3,5000,-73.9515,40.7779,1
1.0,0,2495,-74.0038,40.7406,1
1.0,2,1800,-73.998,40.6616,3
1.0,1,1900,-73.9134,40.6865,1
1.0,3,5195,-73.9629,40.7632,1
1.0,1,5700,-73.9728,40.7605,1
1.0,0,2825,-73.9864,40.73,1
2.0,3,4200,-73.9857,40.7656,3
1.0,0,1750,-73.9578,40.8198,1
1.0,1,2700,-73.9838,40.7587,1
1.0,1,3800,-74.0053,40.7456,1
1.0,0,3295,-74.0107,40.7237,2
1.0,1,1650,-73.9217,40.8666,2
1.0,0,1595,-73.9471,40.7808,2
1.0,2,2400,-73.9551,40.6554,1
1.0,2,2800,-73.9248,40.7683,2
2.0,4,7200,-73.9865,40.7348,1
1.0,1,4000,-74.0057,40.7084,1
1.0,3,2500,-73.9509,40.825,2
1.0,0,1750,-73.9637,40.7621,2
2.0,2,9000,-74.0088,40.7389,1
1.0,0,2650,-74.0149,40.708,1
2.0,3,4687,-73.9512,40.778,2
1.0,1,3119,-74.0008,40.7476,2
1.0,0,2850,-73.9757,40.7462,1
1.0,2,2700,-74.0162,40.7056,1
1.0,3,4895,-73.9971,40.7432,2
1.0,1,2695,-73.9523,40.7775,1
1.0,3,3500,-73.9875,40.7743,2
1.0,2,4234,-73.9793,40.7345,2
1.0,1,3800,-74.0151,40.7084,1
2.0,3,6095,-74.0057,40.7084,1
1.0,2,2100,-73.9375,40.8088,1
1.0,2,3375,-73.9839,40.7233,1
1.0,1,2495,-73.9918,40.7608,1
1.0,1,3200,-73.9837,40.7232,1
1.0,2,2500,-73.9532,40.8012,1
